state_code,fhwa_station_id,station_id,direction,latitude,longitude,f_system,num_lanes_volume,station_location,posted_route_signing,posted_signed_route,year_record,source_file
24,0P0045,P0045,3,39.688004,-78.119969,1R,2,IS 70 - .52 Mile East of MD 61,1,70,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0045,P0045,7,39.688004,-78.119969,1R,2,.52 MI E OF RAMP 3 TO MD 615,1,70,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0045,P0045,7,39.688004,-78.119969,1R,2,IS 70 - .52 Mile East of MD 615 Structure #21062 (,1,70,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0045,P0045,7,39.688004,-78.119969,1R,2,IS 70 - .52 Mile East of MD 61,1,70,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0046,P0046,1,39.312773,-76.967226,1R,3,.85 MI W OF MD 32,1,70,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0046,P0046,1,39.312773,-76.967226,1R,3,.85 MI W OF MD 32,1,70,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0046,P0046,1,39.312773,-76.967226,1R,3,.85 MI W OF MD 32,1,70,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0046,P0046,3,39.312773,-76.967226,1R,3,.85 MI W OF MD 32,1,70,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0046,P0046,3,39.312773,-76.967226,1R,3,IS 70 - .85 Mile West of MD 32 (ATR#46),1,70,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0046,P0046,3,39.312773,-76.967226,1R,3,IS 70 - .85 Mile West of MD 32 (ATR#46),1,70,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0046,P0046,7,39.312773,-76.967226,1R,3,.85 MI W OF MD 32,1,70,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0046,P0046,7,39.312773,-76.967226,1R,3,IS 70 - .85 Mile West of MD 32 (ATR#46),1,70,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0046,P0046,7,39.312773,-76.967226,1R,3,IS 70 - .85 Mile West of MD 32 (ATR#46),1,70,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0047,P0047,1,39.345031,-76.508597,1U,4,IS 95 - .55 Mile South of IS 695 (ATR#47 OBSOLETE),1,95,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0047,P0047,1,39.345031,-76.508597,1U,4,IS 95 - .55 Mile South of IS 695 (ATR#47 OBSOLETE),1,95,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0047,P0047,5,39.345031,-76.508597,1U,4,IS 95 - .55 Mile South of IS 695 (ATR#47 OBSOLETE),1,95,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0047,P0047,5,39.345031,-76.508597,1U,4,IS 95 - .55 Mile South of IS 695 (ATR#47 OBSOLETE),1,95,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0048,P0048,1,39.070588,-76.957384,2U,3,.62 MI N OF RANDOLPH RD,2,29,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0048,P0048,1,39.070561,-76.957402,2U,3,US 29 - .22 Mile South of Fairland Rd (ATR#48 OBSO,2,29,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0048,P0048,1,39.070561,-76.957402,2U,3,US 29 - .22 Mile South of Fairland Rd (ATR#48 OBSO,2,29,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0048,P0048,5,39.070588,-76.957384,2U,3,.62 MI N OF RANDOLPH RD,2,29,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0048,P0048,5,39.070561,-76.957402,2U,3,US 29 - .22 Mile South of Fairland Rd (ATR#48 OBSO,2,29,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0048,P0048,5,39.070561,-76.957402,2U,3,US 29 - .22 Mile South of Fairland Rd (ATR#48 OBSO,2,29,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0049,P0049,1,38.81698,-76.948714,1U,4,AT TEMPLE HILLS RD OVERPASS,1,95,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0049,P0049,1,38.81698,-76.948714,1U,4,IS 95 - 50ft South of Temple Hill Rd Overpass (ATR,1,95,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0049,P0049,1,38.81698,-76.948714,1U,4,IS 95 - 50ft South of Temple Hill Rd Overpass (ATR,1,95,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0049,P0049,5,38.81698,-76.948714,1U,4,AT TEMPLE HILLS RD OVERPASS,1,95,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0049,P0049,5,38.81698,-76.948714,1U,4,IS 95 - 50ft South of Temple Hill Rd Overpass (ATR,1,95,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0049,P0049,5,38.81698,-76.948714,1U,4,IS 95 - 50ft South of Temple Hill Rd Overpass (ATR,1,95,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0050,P0050,1,39.405538,-76.671258,1U,4,IS 695 - 1.16 Miles North of Greenspring Ave (ATR#,1,695,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0050,P0050,1,39.405538,-76.671258,1U,4,IS 695 - 1.16 Miles North of Greenspring Ave (ATR#,1,695,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0050,P0050,5,39.405538,-76.671258,1U,5,IS 695 - 1.16 Miles North of Greenspring Ave (ATR#,1,695,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0050,P0050,5,39.405538,-76.671258,1U,5,IS 695 - 1.16 Miles North of Greenspring Ave (ATR#,1,695,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0051,P0051,1,39.22719,-76.716015,1U,4,.15 MI N OF HOWARD COUNTY LINE,1,95,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0051,P0051,1,39.227402,-76.715872,1U,4,IS 95 - .15 Mile North of Howard County Line (ATR#,1,95,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0051,P0051,1,39.227402,-76.715872,1U,4,IS 95 - .15 Mile North of Howard County Line (ATR#,1,95,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0051,P0051,5,39.22719,-76.716015,1U,4,.15 MI N OF HOWARD COUNTY LINE,1,95,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0051,P0051,5,39.227402,-76.715872,1U,4,IS 95 - .15 Mile North of Howard County Line (ATR#,1,95,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0051,P0051,5,39.227402,-76.715872,1U,4,IS 95 - .15 Mile North of Howard County Line (ATR#,1,95,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0052,P0052,1,39.428381,-76.63565,1U,4,AT SEMINARY AVE OVERPASS,1,83,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0052,P0052,1,39.428381,-76.63565,1U,4,IS 83 - .64 Mile North of IS 695 (ATR#52),1,83,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0052,P0052,1,39.428381,-76.63565,1U,4,IS 83 - .64 Mile North of IS 695 (ATR#52),1,83,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0052,P0052,5,39.428381,-76.63565,1U,3,AT SEMINARY AVE OVERPASS,1,83,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0052,P0052,5,39.428381,-76.63565,1U,3,IS 83 - .64 Mile North of IS 695 (ATR#52),1,83,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0052,P0052,5,39.428381,-76.63565,1U,3,IS 83 - .64 Mile North of IS 695 (ATR#52),1,83,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0053,P0053,1,39.307077,-76.766692,1U,3,1.64 MI E OF HOWARD COUNTY LINE,1,70,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0053,P0053,1,39.307077,-76.766692,1U,3,1.64 MI E OF HOWARD COUNTY LINE,1,70,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0053,P0053,1,39.307077,-76.766692,1U,3,1.64 MI E OF HOWARD COUNTY LINE,1,70,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0053,P0053,3,39.307077,-76.766692,1U,3,1.64 MI E OF HOWARD COUNTY LINE,1,70,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0053,P0053,3,,,1U,3,IS 70 - 1.25 Miles West of IS 695 (ATR#53),1,70,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0053,P0053,3,39.307077,-76.766692,1U,3,IS 70 - 1.25 Miles West of IS 695 (ATR#53),1,70,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0053,P0053,7,39.307077,-76.766692,1U,3,1.64 MI E OF HOWARD COUNTY LINE,1,70,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0053,P0053,7,,,1U,3,IS 70 - 1.25 Miles West of IS 695 (ATR#53),1,70,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0053,P0053,7,39.307077,-76.766692,1U,3,IS 70 - 1.25 Miles West of IS 695 (ATR#53),1,70,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0054,P0054,1,39.405909,-76.574641,1U,4,.41 MI W OF CROMWELL BRIDGE RD,1,695,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0054,P0054,1,39.405909,-76.574641,1U,4,IS 695 - .41 Mile North of Cromwell Bridge Rd (ATR,1,695,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0054,P0054,1,39.405909,-76.574641,1U,4,IS 695 - .41 Mile North of Cromwell Bridge Rd (ATR,1,695,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0054,P0054,5,39.405909,-76.574641,1U,3,.41 MI W OF CROMWELL BRIDGE RD,1,695,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0054,P0054,5,39.405909,-76.574641,1U,3,IS 695 - .41 Mile North of Cromwell Bridge Rd (ATR,1,695,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0054,P0054,5,39.405909,-76.574641,1U,3,IS 695 - .41 Mile North of Cromwell Bridge Rd (ATR,1,695,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0055,P0055,1,38.978838,-76.874048,1U,4,AT GOOD LUCK RD OVERPASS,1,95,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0055,P0055,1,38.978863,-76.87407,1U,4,IS 95 - .05 Mile North of Good Luck Rd (ATR#55),1,95,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0055,P0055,1,38.978838,-76.874048,1U,4,IS 95 - .05 Mile North of Good Luck Rd (ATR#55),1,95,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0055,P0055,5,38.978838,-76.874048,1U,4,AT GOOD LUCK RD OVERPASS,1,95,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0055,P0055,5,38.978863,-76.87407,1U,4,IS 95 - .05 Mile North of Good Luck Rd (ATR#55),1,95,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0055,P0055,5,38.978838,-76.874048,1U,4,IS 95 - .05 Mile North of Good Luck Rd (ATR#55),1,95,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0056,P0056,1,38.751401,-76.992613,2U,3,.61 MI N OF FORT WASHINGTON RD,3,210,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0056,P0056,1,38.751401,-76.992613,2U,3,MD 210 - .31 Mile South of Old Fort Rd (ATR#56),3,210,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0056,P0056,1,38.751401,-76.992613,2U,3,MD 210 - .31 Mile South of Old Fort Rd (ATR#56),3,210,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0056,P0056,5,38.751401,-76.992613,2U,3,.61 MI N OF FORT WASHINGTON RD,3,210,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0056,P0056,5,38.751401,-76.992613,2U,3,MD 210 - .31 Mile South of Old Fort Rd (ATR#56),3,210,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0056,P0056,5,38.751401,-76.992613,2U,3,MD 210 - .31 Mile South of Old Fort Rd (ATR#56),3,210,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0057,P0057,1,39.347361,-76.461539,3U,2,.56 MI W OF MIDDLE RIVER RD,2,40,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0057,P0057,1,39.347361,-76.461539,3U,2,.56 MI W OF MIDDLE RIVER RD,2,40,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0057,P0057,1,39.347361,-76.461539,3U,2,.56 MI W OF MIDDLE RIVER RD,2,40,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0057,P0057,3,39.347361,-76.461539,3U,2,.56 MI W OF MIDDLE RIVER RD,2,40,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0057,P0057,3,39.347361,-76.461539,3U,2,US 40 - .46 Mile East of MD 700 (ATR#57),2,40,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0057,P0057,3,39.347361,-76.461539,3U,2,US 40 - .46 Mile East of MD 700 (ATR#57),2,40,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0057,P0057,7,39.347361,-76.461539,3U,2,.56 MI W OF MIDDLE RIVER RD,2,40,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0057,P0057,7,39.347361,-76.461539,3U,2,US 40 - .46 Mile East of MD 700 (ATR#57),2,40,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0057,P0057,7,39.347361,-76.461539,3U,2,US 40 - .46 Mile East of MD 700 (ATR#57),2,40,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0058,P0058,1,39.492502,-75.84316,4R,1,.51 MI N OF MD 310,3,213,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0058,P0058,1,39.492502,-75.84316,4R,1,MD 213 - .49 Mile North of MD 310 (ATR#58),3,213,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0058,P0058,1,39.492502,-75.84316,4R,1,MD 213 - .49 Mile North of MD 310 (ATR#58),3,213,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0058,P0058,5,39.492502,-75.84316,4R,1,.51 MI N OF MD 310,3,213,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0058,P0058,5,39.492502,-75.84316,4R,1,MD 213 - .49 Mile North of MD 310 (ATR#58),3,213,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0058,P0058,5,39.492502,-75.84316,4R,1,MD 213 - .49 Mile North of MD 310 (ATR#58),3,213,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0059,P0059,1,38.266363,-75.661662,3R,2,.45 MI N OF PEGGY NECK RD,2,13,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0059,P0059,1,38.266363,-75.661662,3R,2,US 13 - .45 Mile North of Peggyneck Rd (ATR#59),2,13,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0059,P0059,1,38.266363,-75.661662,3R,2,US 13 - .45 Mile North of Peggyneck Rd (ATR#59),2,13,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0059,P0059,5,38.266363,-75.661662,3R,2,.45 MI N OF PEGGY NECK RD,2,13,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0059,P0059,5,38.266363,-75.661662,3R,2,US 13 - .45 Mile North of Peggyneck Rd (ATR#59),2,13,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0059,P0059,5,38.266363,-75.661662,3R,2,US 13 - .45 Mile North of Peggyneck Rd (ATR#59),2,13,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0060,P0060,1,39.169315,-77.243014,1U,4,.47 MI S OF MIDDLEBROOK RD,1,270,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0060,P0060,1,39.168932,-77.242771,1U,4,IS 270 - .47 Mile South of Middlebrook Rd (ATR#60),1,270,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0060,P0060,1,39.169315,-77.243014,1U,4,IS 270 - .47 Mile South of Middlebrook Rd (ATR#60),1,270,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0060,P0060,5,39.169315,-77.243014,1U,4,.47 MI S OF MIDDLEBROOK RD,1,270,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0060,P0060,5,39.168932,-77.242771,1U,4,IS 270 - .47 Mile South of Middlebrook Rd (ATR#60),1,270,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0060,P0060,5,39.169315,-77.243014,1U,4,IS 270 - .47 Mile South of Middlebrook Rd (ATR#60),1,270,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0061,P0061,1,38.921583,-76.906231,2U,2,.60 MI E OF MD 459,2,50,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0061,P0061,1,38.921583,-76.906231,2U,2,.60 MI E OF MD 459,2,50,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0061,P0061,1,38.921583,-76.906231,2U,2,.60 MI E OF MD 459,2,50,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0061,P0061,3,38.921583,-76.906231,2U,2,.60 MI E OF MD 459,2,50,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0061,P0061,3,38.921799,-76.905895,2U,2,US 50 - .75 Mile West of MD 202 (ATR#61),2,50,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0061,P0061,3,38.921583,-76.906231,2U,2,US 50 - .75 Mile West of MD 202 (ATR#61),2,50,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0061,P0061,7,38.921583,-76.906231,2U,2,.60 MI E OF MD 459,2,50,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0061,P0061,7,38.921799,-76.905895,2U,2,US 50 - .75 Mile West of MD 202 (ATR#61),2,50,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0061,P0061,7,38.921583,-76.906231,2U,2,US 50 - .75 Mile West of MD 202 (ATR#61),2,50,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0062,P0062,1,38.347892,-75.231513,3R,2,.73 W OF MD 818,2,50,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0062,P0062,1,38.347892,-75.231513,3R,2,.73 W OF MD 818,2,50,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0062,P0062,3,38.347892,-75.231513,3R,2,.73 W OF MD 818,2,50,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0062,P0062,3,38.347881,-75.231491,3U,2,US 50 - .73 Mile West of MD 818 (ATR#62),2,50,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0062,P0062,3,38.347881,-75.231491,3U,2,US 50 - .73 Mile West of MD 818 (ATR#62),2,50,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0062,P0062,7,38.347892,-75.231513,3R,2,.73 W OF MD 818,2,50,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0062,P0062,7,38.347881,-75.231491,3U,2,US 50 - .73 Mile West of MD 818 (ATR#62),2,50,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0062,P0062,7,38.347881,-75.231491,3U,2,US 50 - .73 Mile West of MD 818 (ATR#62),2,50,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0063,P0063,1,38.373515,-75.252812,3R,1,1.46 MI E OF US 50,3,90,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0063,P0063,1,38.373515,-75.252812,3R,1,1.46 MI E OF US 50,3,90,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0063,P0063,3,38.373515,-75.252812,3R,1,1.46 MI E OF US 50,3,90,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0063,P0063,3,38.373521,-75.252829,2R,1,MD 90 - 100ft West of MD 346 (ATR#63),3,90,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0063,P0063,3,38.373521,-75.252829,2R,1,MD 90 - 100ft West of MD 346 (ATR#63),3,90,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0063,P0063,7,38.373515,-75.252812,3R,1,1.46 MI E OF US 50,3,90,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0063,P0063,7,38.373521,-75.252829,2R,1,MD 90 - 100ft West of MD 346 (ATR#63),3,90,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0063,P0063,7,38.373521,-75.252829,2R,1,MD 90 - 100ft West of MD 346 (ATR#63),3,90,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0064,P0064,1,39.470794,-76.316073,2U,2,.44 MI N OF MD 924,3,24,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0064,P0064,1,39.470724,-76.316047,2U,2,MD 24 - .46 Mile North of MD 924 (ATR#64),3,24,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0064,P0064,1,39.470724,-76.316047,2U,2,MD 24 - .46 Mile North of MD 924 (ATR#64),3,24,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0064,P0064,5,39.470794,-76.316073,2U,2,.44 MI N OF MD 924,3,24,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0064,P0064,5,39.470724,-76.316047,2U,2,MD 24 - .46 Mile North of MD 924 (ATR#64),3,24,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0064,P0064,5,39.470724,-76.316047,2U,2,MD 24 - .46 Mile North of MD 924 (ATR#64),3,24,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0065,P0065,1,38.359493,-76.453039,2U,2,.25 MI S OF COSTER MILLBRIDGE RD,3,2,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0065,P0065,1,38.359536,-76.453029,3U,2,MD 2 - .66 Mile North of Dowell Rd (ATR#65),3,2,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0065,P0065,1,38.359493,-76.453039,3U,2,MD 2 - .66 Mile North of Dowel,3,2,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0065,P0065,5,38.359493,-76.453039,2U,2,.25 MI S OF COSTER MILLBRIDGE RD,3,2,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0065,P0065,5,38.359536,-76.453029,3U,2,MD 2 - .66 Mile North of Dowell Rd (ATR#65),3,2,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0065,P0065,5,38.359493,-76.453039,3U,2,MD 2 - .66 Mile North of Dowel,3,2,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0066,P0066,1,39.209056,-76.69485,1U,2,.36 MI S OF BALTIMORE COUNTY LINE,1,195,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0066,P0066,1,39.209056,-76.694849,1U,2,IS 195 - .59 Mile North of MD 295 (ATR#66),1,195,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0066,P0066,1,39.209056,-76.69485,1U,2,IS 195 - .59 Mile North of MD 295 (ATR#66),1,195,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0066,P0066,5,39.209056,-76.69485,1U,2,.36 MI S OF BALTIMORE COUNTY LINE,1,195,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0066,P0066,5,39.209056,-76.694849,1U,2,IS 195 - .59 Mile North of MD 295 (ATR#66),1,195,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0066,P0066,5,39.209056,-76.69485,1U,2,IS 195 - .59 Mile North of MD 295 (ATR#66),1,195,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0067,P0067,1,39.404254,-77.362706,1U,3,.18 MI E OF MONOCACY RIVER BRDGE,1,70,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0067,P0067,1,39.404254,-77.362706,1U,3,.18 MI E OF MONOCACY RIVER BRDGE,1,70,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0067,P0067,1,39.404254,-77.362706,1U,3,.18 MI E OF MONOCACY RIVER BRDGE,1,70,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0067,P0067,3,39.404254,-77.362706,1U,3,.18 MI E OF MONOCACY RIVER BRDGE,1,70,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0067,P0067,3,39.404254,-77.362706,1U,3,IS 70 - .18 Mile East of Monocacy River Bridge (AT,1,70,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0067,P0067,3,39.404254,-77.362706,1U,3,IS 70 - .18 Mile East of Monocacy River Bridge (AT,1,70,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0067,P0067,7,39.404254,-77.362706,1U,3,.18 MI E OF MONOCACY RIVER BRDGE,1,70,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0067,P0067,7,39.404254,-77.362706,1U,3,IS 70 - .18 Mile East of Monocacy River Bridge (AT,1,70,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0067,P0067,7,39.404254,-77.362706,1U,3,IS 70 - .18 Mile East of Monocacy River Bridge (AT,1,70,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0068,P0068,1,39.329381,-77.510505,3R,1,1.16 MI N OF BASFORD RD,2,15,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0068,P0068,1,39.329381,-77.510505,2R,1,US 15 - 1.16 Miles North of Basford Rd (ATR#68),2,15,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0068,P0068,1,39.329381,-77.510505,2R,1,US 15 - 1.16 Miles North of Basford Rd (ATR#68),2,15,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0068,P0068,5,39.329381,-77.510505,3R,1,1.16 MI N OF BASFORD RD,2,15,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
