station_id,date,observed_count,source,fhwa_station_ids,n_direction_lane_records,min_hours_observed,max_hours_observed
P0036,2019-03-24,20386,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-03-25,19340,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-03-26,19024,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-03-27,19456,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-03-28,21381,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-03-29,24724,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-03-30,19968,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-03-31,19834,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-04-01,19020,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-04-02,18412,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-04-03,19553,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-04-04,20955,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-04-05,23430,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-04-06,19816,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-04-07,20753,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-04-08,19573,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-04-09,19237,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-04-10,20148,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-04-11,21911,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-04-12,24971,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-04-13,19932,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-04-14,22095,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-04-15,20440,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-04-16,21356,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-04-17,23452,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-04-18,27406,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-04-19,26259,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-04-20,22164,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-04-21,25279,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-04-22,25046,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-04-23,21748,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-04-24,21876,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-04-25,23130,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-04-26,26001,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-04-27,22494,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-04-28,24496,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-04-29,21157,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-04-30,20471,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-05-01,20910,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-05-02,23032,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-05-03,27594,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-05-04,21513,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-05-05,22758,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-05-06,21481,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-05-07,20720,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-05-08,21049,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-05-09,22893,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-05-10,27427,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-05-11,22664,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-05-12,23417,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-05-13,20378,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-05-14,20204,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-05-16,24748,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-05-17,29564,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-05-18,24183,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-05-19,29605,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-05-22,23837,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-05-27,36611,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-05-28,29032,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-05-29,22846,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-05-31,30486,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-06-01,26395,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-06-02,28484,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-06-03,25592,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-06-04,23536,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-06-05,23568,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-06-06,27295,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-06-07,32970,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-06-08,29048,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-06-09,30094,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-06-10,24705,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-06-11,23197,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-06-12,24786,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-06-13,27916,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-06-14,34931,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-06-15,32626,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-06-16,33721,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-06-17,28443,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-06-18,24191,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-06-19,25251,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-06-20,30028,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-06-21,34366,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-06-22,33065,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-06-23,34781,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-06-24,29562,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-06-26,26484,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-06-27,30019,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-06-28,33843,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-06-29,34349,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-06-30,32766,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-07-01,28977,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-07-02,29040,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-07-03,34259,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-07-04,24661,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-07-05,32032,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-07-06,37299,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-07-08,28759,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-07-09,25321,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-07-10,26198,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-07-11,28975,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-07-12,34336,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-07-13,33841,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-07-14,33827,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-07-15,29034,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-07-18,29766,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-07-19,35086,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-07-20,33164,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-07-21,33117,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-07-22,28655,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-07-23,24391,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-07-25,29857,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-07-26,34469,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-07-28,34876,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-07-29,29968,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0036,2019-07-31,25213,FHWA_TMAS_CCS_MD,0P0036,2,24,24
P0037,2017-12-19,17073,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2017-12-20,18684,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2017-12-21,21157,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2017-12-22,25451,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2017-12-23,23649,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2017-12-24,14689,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2017-12-25,11098,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2017-12-26,24020,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2017-12-27,21972,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2017-12-28,21153,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2017-12-29,23639,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2017-12-30,20585,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2017-12-31,14342,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-01-01,16694,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-01-02,18861,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-01-03,18503,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-01-04,1939,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-01-05,5905,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-01-06,8300,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-01-07,8842,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-01-08,12122,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-01-09,13872,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-01-10,14924,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-01-11,16379,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-01-12,19629,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-01-13,16066,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-01-14,13716,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-01-15,16383,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-01-16,15540,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-01-17,13045,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-01-18,13623,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-01-19,18714,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-01-20,15483,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-01-21,13371,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-01-22,15259,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-01-23,14290,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-01-24,15320,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-01-25,16219,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-01-26,19560,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-01-27,16173,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-01-28,13429,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-01-29,14671,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-01-30,14290,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-01-31,15057,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-02-01,16755,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-02-02,19038,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-02-03,15555,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-02-04,11934,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-02-05,15287,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-02-06,15163,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-02-07,14818,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-02-08,16268,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-02-09,20002,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-02-10,15723,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-02-11,14185,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-02-12,15014,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-02-13,15495,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-02-14,15779,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-02-15,17121,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-02-16,21692,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-02-17,17963,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-02-18,15685,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-02-19,18193,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-02-20,16249,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-02-21,16581,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-02-22,17702,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-02-23,21191,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-02-24,17702,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-02-25,16825,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-02-26,16251,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-02-27,16558,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-02-28,16955,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-03-01,18223,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-03-02,15342,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-03-03,16998,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-03-04,16029,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-03-05,17255,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-03-06,16797,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-03-07,15355,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-03-08,17640,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-03-09,21871,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-03-10,18269,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-03-12,16175,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-03-13,15841,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-03-14,16792,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-03-15,18290,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-03-16,22416,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-03-17,17469,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-03-18,18007,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-03-19,17436,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-03-20,14919,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-03-21,12364,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-03-22,16991,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-03-23,22255,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-03-24,18999,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-03-25,17427,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-03-26,17472,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-03-27,17051,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-03-28,18242,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-03-29,21658,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-03-30,26966,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-03-31,22553,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-04-01,19299,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-04-02,22288,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-04-03,19769,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-04-04,19055,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-04-05,21234,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-04-06,24698,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-04-07,20096,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-04-08,20438,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-04-09,17276,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-04-10,16886,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-04-11,17796,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-04-12,19137,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-04-13,23457,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-04-14,21355,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-04-15,19224,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-04-16,17082,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-04-17,17053,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-04-18,17605,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-04-19,19166,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-04-20,24191,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-04-21,21956,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-04-22,20420,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-04-23,15949,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-04-24,16832,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-04-25,18258,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-04-26,20129,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-04-27,25205,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-04-28,21831,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-04-29,21639,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-04-30,19092,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-05-01,18395,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-05-02,18604,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-05-03,20908,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-05-04,26260,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-05-05,21367,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-05-06,21309,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-05-07,19618,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-05-08,17877,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-05-09,18581,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-05-10,20176,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-05-11,26796,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-05-12,23975,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-05-13,23514,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-05-14,19835,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-05-15,18516,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-05-16,18471,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-05-17,20482,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-05-18,23978,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-05-19,21889,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-05-20,22965,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-05-21,20095,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-05-22,18472,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-05-23,19147,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-05-24,24228,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-05-25,32228,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-05-26,26361,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-05-27,21311,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-05-28,26847,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-05-29,20963,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-05-30,18511,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-05-31,20438,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-06-01,25346,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-06-02,21679,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-06-03,19474,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-06-04,19595,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-06-05,18218,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-06-06,18955,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-06-07,20925,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-06-08,26202,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-06-09,22703,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-06-10,22999,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-06-11,19602,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-06-12,18693,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-06-13,19245,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-06-14,22366,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-06-15,28585,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-06-16,27046,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-06-17,25493,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-06-18,22412,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-06-19,19387,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-06-20,20639,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-06-21,22810,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-06-22,28515,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-06-23,28773,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-06-24,27260,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-06-25,22018,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-06-26,20525,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-06-27,21070,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-06-28,23587,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-06-29,32200,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-06-30,33446,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-07-01,28835,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-07-02,23920,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-07-03,24529,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-07-04,18519,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-07-05,25069,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-07-06,29579,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-07-07,34579,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-07-08,30652,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-07-09,22436,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-07-10,20221,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-07-11,21140,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-07-12,23377,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-07-13,30579,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-07-14,32817,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-07-15,29178,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-07-16,22185,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-07-17,20026,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-07-18,21243,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-07-19,23700,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-07-20,31546,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-07-21,30806,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-07-22,28440,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-07-23,21882,FHWA_TMAS_CCS_MD,0P0037,2,24,24
P0037,2018-07-24,20221,FHWA_TMAS_CCS_MD,0P0037,2,24,24
